instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,monthday
12577,2012-06-13,2,1,6,5,0,3,1,1,0.6,0.5606,0.83,0.19399999999999998,2,38,40,13
12578,2012-06-13,2,1,6,6,0,3,1,1,0.6,0.5606,0.83,0.2239,6,188,194,13
12579,2012-06-13,2,1,6,7,0,3,1,1,0.6,0.5606,0.83,0.2985,25,480,505,13
12580,2012-06-13,2,1,6,8,0,3,1,2,0.62,0.5909,0.73,0.5224,41,672,713,13
12581,2012-06-13,2,1,6,9,0,3,1,2,0.64,0.6061,0.69,0.5821,54,298,352,13
12582,2012-06-13,2,1,6,10,0,3,1,2,0.64,0.6061,0.65,0.4179,64,134,198,13
12583,2012-06-13,2,1,6,11,0,3,1,2,0.66,0.6212,0.54,0.4478,64,182,246,13
12584,2012-06-13,2,1,6,12,0,3,1,2,0.68,0.6364,0.44,0.4179,93,241,334,13
12585,2012-06-13,2,1,6,13,0,3,1,2,0.7,0.6364,0.45,0.3881,52,203,255,13
12586,2012-06-13,2,1,6,14,0,3,1,2,0.72,0.6515,0.37,0.4179,98,222,320,13
12587,2012-06-13,2,1,6,15,0,3,1,1,0.72,0.6515,0.32,0.4925,65,216,281,13
12588,2012-06-13,2,1,6,16,0,3,1,1,0.72,0.6515,0.3,0.4925,72,320,392,13
12589,2012-06-13,2,1,6,17,0,3,1,1,0.72,0.6515,0.32,0.4925,75,782,857,13
12590,2012-06-13,2,1,6,18,0,3,1,1,0.72,0.6515,0.32,0.4478,104,640,744,13
12591,2012-06-13,2,1,6,19,0,3,1,1,0.7,0.6364,0.34,0.3881,123,548,671,13
12592,2012-06-13,2,1,6,20,0,3,1,1,0.68,0.6364,0.36,0.4179,86,362,448,13
12593,2012-06-13,2,1,6,21,0,3,1,1,0.64,0.6212,0.44,0.3582,79,317,396,13
12594,2012-06-13,2,1,6,22,0,3,1,1,0.62,0.6212,0.5,0.2985,29,209,238,13
12595,2012-06-13,2,1,6,23,0,3,1,1,0.62,0.6212,0.5,0.2836,25,128,153,13
12596,2012-06-14,2,1,6,0,0,4,1,1,0.6,0.6212,0.53,0.2985,3,45,48,14
12597,2012-06-14,2,1,6,1,0,4,1,1,0.6,0.6212,0.56,0.2239,4,17,21,14
12598,2012-06-14,2,1,6,2,0,4,1,2,0.62,0.6212,0.53,0.2537,1,8,9,14
12599,2012-06-14,2,1,6,3,0,4,1,2,0.62,0.6212,0.53,0.2836,1,4,5,14
12600,2012-06-14,2,1,6,4,0,4,1,2,0.6,0.6212,0.56,0.2537,0,6,6,14
12601,2012-06-14,2,1,6,5,0,4,1,2,0.6,0.6212,0.56,0.2537,0,40,40,14
12602,2012-06-14,2,1,6,6,0,4,1,1,0.58,0.5455,0.6,0.2836,12,169,181,14
12603,2012-06-14,2,1,6,7,0,4,1,1,0.6,0.6061,0.6,0.2836,26,480,506,14
12604,2012-06-14,2,1,6,8,0,4,1,1,0.6,0.6061,0.64,0.3284,37,682,719,14
12605,2012-06-14,2,1,6,9,0,4,1,1,0.62,0.6061,0.61,0.2239,45,312,357,14
12606,2012-06-14,2,1,6,10,0,4,1,1,0.64,0.6061,0.65,0.4179,47,132,179,14
12607,2012-06-14,2,1,6,11,0,4,1,1,0.66,0.6212,0.57,0.2537,60,168,228,14
12608,2012-06-14,2,1,6,12,0,4,1,2,0.66,0.6212,0.61,0.2239,55,210,265,14
12609,2012-06-14,2,1,6,13,0,4,1,1,0.68,0.6364,0.57,0.1642,71,213,284,14
12610,2012-06-14,2,1,6,14,0,4,1,1,0.7,0.6515,0.54,0.2836,84,214,298,14
12611,2012-06-14,2,1,6,15,0,4,1,1,0.74,0.6667,0.48,0.2985,111,213,324,14
12612,2012-06-14,2,1,6,16,0,4,1,1,0.72,0.6667,0.51,0.2836,70,368,438,14
12613,2012-06-14,2,1,6,17,0,4,1,1,0.72,0.6667,0.48,0.2239,117,750,867,14
12614,2012-06-14,2,1,6,18,0,4,1,1,0.74,0.6667,0.42,0.19399999999999998,107,716,823,14
12615,2012-06-14,2,1,6,19,0,4,1,1,0.7,0.6515,0.48,0.2537,96,483,579,14
12616,2012-06-14,2,1,6,20,0,4,1,1,0.66,0.6212,0.65,0.2537,84,351,435,14
12617,2012-06-14,2,1,6,21,0,4,1,1,0.64,0.6061,0.65,0.1642,67,270,337,14
12618,2012-06-14,2,1,6,22,0,4,1,2,0.64,0.6061,0.65,0.2239,46,196,242,14
12619,2012-06-14,2,1,6,23,0,4,1,2,0.62,0.6061,0.69,0.1642,36,136,172,14
12620,2012-06-15,2,1,6,0,0,5,1,1,0.6,0.5909,0.73,0.1642,26,68,94,15
12621,2012-06-15,2,1,6,1,0,5,1,1,0.58,0.5455,0.78,0.19399999999999998,9,42,51,15
12622,2012-06-15,2,1,6,2,0,5,1,1,0.56,0.5303,0.83,0.1045,0,15,15,15
12623,2012-06-15,2,1,6,3,0,5,1,1,0.56,0.5303,0.83,0.1642,2,3,5,15
12624,2012-06-15,2,1,6,4,0,5,1,1,0.56,0.5303,0.83,0.1642,1,13,14,15
12625,2012-06-15,2,1,6,5,0,5,1,1,0.54,0.5152,0.88,0.1045,2,31,33,15
12626,2012-06-15,2,1,6,6,0,5,1,1,0.54,0.5152,0.83,0.1343,9,142,151,15
12627,2012-06-15,2,1,6,7,0,5,1,1,0.56,0.5303,0.83,0.1642,17,413,430,15
12628,2012-06-15,2,1,6,8,0,5,1,1,0.6,0.5909,0.69,0.1642,44,609,653,15
12629,2012-06-15,2,1,6,9,0,5,1,1,0.62,0.6061,0.65,0.1642,58,308,366,15
12630,2012-06-15,2,1,6,10,0,5,1,1,0.64,0.6212,0.57,0.1642,56,160,216,15
12631,2012-06-15,2,1,6,11,0,5,1,1,0.66,0.6212,0.5,0.19399999999999998,106,180,286,15
12632,2012-06-15,2,1,6,12,0,5,1,1,0.7,0.6364,0.45,0.1642,111,292,403,15
12633,2012-06-15,2,1,6,13,0,5,1,1,0.7,0.6364,0.42,0.2537,121,272,393,15
12634,2012-06-15,2,1,6,14,0,5,1,1,0.72,0.6515,0.39,0.19399999999999998,121,255,376,15
12635,2012-06-15,2,1,6,15,0,5,1,1,0.72,0.6515,0.39,0.19399999999999998,107,270,377,15
12636,2012-06-15,2,1,6,16,0,5,1,1,0.72,0.6515,0.37,0.19399999999999998,132,426,558,15
12637,2012-06-15,2,1,6,17,0,5,1,1,0.74,0.6515,0.37,0.2836,125,698,823,15
12638,2012-06-15,2,1,6,18,0,5,1,1,0.72,0.6515,0.39,0.2239,121,572,693,15
12639,2012-06-15,2,1,6,19,0,5,1,1,0.7,0.6364,0.42,0.1642,98,369,467,15
12640,2012-06-15,2,1,6,20,0,5,1,1,0.68,0.6364,0.44,0.19399999999999998,89,296,385,15
12641,2012-06-15,2,1,6,21,0,5,1,1,0.66,0.6212,0.5,0.1045,83,250,333,15
12642,2012-06-15,2,1,6,22,0,5,1,1,0.64,0.6212,0.53,0.1343,79,242,321,15
12643,2012-06-15,2,1,6,23,0,5,1,1,0.62,0.6212,0.53,0.2537,46,176,222,15
12644,2012-06-16,2,1,6,0,0,6,0,1,0.58,0.5455,0.56,0.1343,25,112,137,16
12645,2012-06-16,2,1,6,1,0,6,0,1,0.56,0.5303,0.56,0.0,16,79,95,16
12646,2012-06-16,2,1,6,2,0,6,0,1,0.58,0.5455,0.53,0.0,12,55,67,16
12647,2012-06-16,2,1,6,3,0,6,0,1,0.56,0.5303,0.6,0.0896,8,19,27,16
12648,2012-06-16,2,1,6,4,0,6,0,1,0.54,0.5152,0.68,0.1343,3,5,8,16
12649,2012-06-16,2,1,6,5,0,6,0,1,0.54,0.5152,0.68,0.1045,2,21,23,16
12650,2012-06-16,2,1,6,6,0,6,0,1,0.54,0.5152,0.68,0.19399999999999998,11,36,47,16
12651,2012-06-16,2,1,6,7,0,6,0,1,0.54,0.5152,0.68,0.19399999999999998,10,68,78,16
12652,2012-06-16,2,1,6,8,0,6,0,1,0.58,0.5455,0.64,0.1642,47,157,204,16
12653,2012-06-16,2,1,6,9,0,6,0,1,0.6,0.6061,0.6,0.0896,88,279,367,16
12654,2012-06-16,2,1,6,10,0,6,0,1,0.64,0.6212,0.47,0.19399999999999998,139,296,435,16
12655,2012-06-16,2,1,6,11,0,6,0,1,0.66,0.6212,0.39,0.1642,213,353,566,16
12656,2012-06-16,2,1,6,12,0,6,0,1,0.68,0.6364,0.41,0.1045,254,349,603,16
12657,2012-06-16,2,1,6,13,0,6,0,1,0.72,0.6515,0.34,0.1642,293,324,617,16
12658,2012-06-16,2,1,6,14,0,6,0,1,0.72,0.6515,0.37,0.2239,264,309,573,16
12659,2012-06-16,2,1,6,15,0,6,0,1,0.74,0.6515,0.35,0.2537,295,288,583,16
12660,2012-06-16,2,1,6,16,0,6,0,2,0.72,0.6515,0.37,0.1045,238,304,542,16
12661,2012-06-16,2,1,6,17,0,6,0,2,0.72,0.6515,0.37,0.2537,244,349,593,16
12662,2012-06-16,2,1,6,18,0,6,0,2,0.72,0.6515,0.37,0.2239,256,315,571,16
12663,2012-06-16,2,1,6,19,0,6,0,2,0.7,0.6364,0.42,0.19399999999999998,184,277,461,16
12664,2012-06-16,2,1,6,20,0,6,0,2,0.66,0.6212,0.47,0.19399999999999998,123,229,352,16
12665,2012-06-16,2,1,6,21,0,6,0,2,0.64,0.6212,0.5,0.2239,98,192,290,16
12666,2012-06-16,2,1,6,22,0,6,0,1,0.62,0.6212,0.53,0.2985,91,189,280,16
12667,2012-06-16,2,1,6,23,0,6,0,1,0.6,0.6212,0.53,0.2985,49,134,183,16
12668,2012-06-17,2,1,6,0,0,0,0,1,0.56,0.5303,0.56,0.1343,31,117,148,17
12669,2012-06-17,2,1,6,1,0,0,0,1,0.56,0.5303,0.6,0.1642,21,67,88,17
12670,2012-06-17,2,1,6,2,0,0,0,1,0.56,0.5303,0.56,0.0896,19,55,74,17
12671,2012-06-17,2,1,6,3,0,0,0,1,0.54,0.5152,0.64,0.1045,6,22,28,17
12672,2012-06-17,2,1,6,4,0,0,0,1,0.54,0.5152,0.64,0.0896,2,16,18,17
12673,2012-06-17,2,1,6,5,0,0,0,1,0.54,0.5152,0.68,0.1343,4,13,17,17
12674,2012-06-17,2,1,6,6,0,0,0,1,0.52,0.5,0.72,0.1045,7,16,23,17
12675,2012-06-17,2,1,6,7,0,0,0,1,0.52,0.5,0.72,0.0896,18,30,48,17
12676,2012-06-17,2,1,6,8,0,0,0,1,0.56,0.5303,0.68,0.2537,24,95,119,17
12677,2012-06-17,2,1,6,9,0,0,0,1,0.56,0.5303,0.68,0.1642,91,183,274,17
12678,2012-06-17,2,1,6,10,0,0,0,1,0.58,0.5455,0.64,0.0,148,288,436,17
12679,2012-06-17,2,1,6,11,0,0,0,1,0.62,0.6212,0.57,0.1045,196,350,546,17
12680,2012-06-17,2,1,6,12,0,0,0,1,0.62,0.6212,0.57,0.0,260,355,615,17
12681,2012-06-17,2,1,6,13,0,0,0,1,0.64,0.6212,0.53,0.1642,267,347,614,17
12682,2012-06-17,2,1,6,14,0,0,0,1,0.64,0.6212,0.53,0.0,255,327,582,17
12683,2012-06-17,2,1,6,15,0,0,0,1,0.66,0.6212,0.5,0.2239,203,260,463,17
12684,2012-06-17,2,1,6,16,0,0,0,1,0.66,0.6212,0.54,0.2985,240,340,580,17
12685,2012-06-17,2,1,6,17,0,0,0,1,0.64,0.6212,0.57,0.2239,232,361,593,17
12686,2012-06-17,2,1,6,18,0,0,0,1,0.64,0.6212,0.53,0.19399999999999998,203,310,513,17
12687,2012-06-17,2,1,6,19,0,0,0,1,0.64,0.6212,0.53,0.1642,146,244,390,17
12688,2012-06-17,2,1,6,20,0,0,0,1,0.62,0.6212,0.57,0.19399999999999998,101,201,302,17
12689,2012-06-17,2,1,6,21,0,0,0,1,0.62,0.6212,0.57,0.19399999999999998,76,170,246,17
12690,2012-06-17,2,1,6,22,0,0,0,1,0.6,0.6061,0.6,0.19399999999999998,55,98,153,17
12691,2012-06-17,2,1,6,23,0,0,0,1,0.58,0.5455,0.64,0.19399999999999998,29,79,108,17
12692,2012-06-18,2,1,6,0,0,1,1,1,0.56,0.5303,0.73,0.2537,12,28,40,18
12693,2012-06-18,2,1,6,1,0,1,1,1,0.54,0.5152,0.77,0.2239,9,5,14,18
12694,2012-06-18,2,1,6,2,0,1,1,1,0.54,0.5152,0.77,0.2239,3,6,9,18
12695,2012-06-18,2,1,6,3,0,1,1,2,0.52,0.5,0.83,0.2239,1,3,4,18
12696,2012-06-18,2,1,6,4,0,1,1,2,0.54,0.5152,0.77,0.19399999999999998,0,9,9,18
12697,2012-06-18,2,1,6,5,0,1,1,3,0.52,0.5,0.83,0.1343,1,22,23,18
12698,2012-06-18,2,1,6,6,0,1,1,3,0.52,0.5,0.88,0.1343,0,37,37,18
12699,2012-06-18,2,1,6,7,0,1,1,3,0.52,0.5,0.94,0.2239,10,135,145,18
12700,2012-06-18,2,1,6,8,0,1,1,2,0.54,0.5152,0.83,0.19399999999999998,27,447,474,18
12701,2012-06-18,2,1,6,9,0,1,1,2,0.54,0.5152,0.83,0.2239,28,222,250,18
12702,2012-06-18,2,1,6,10,0,1,1,3,0.54,0.5152,0.88,0.1045,13,78,91,18
12703,2012-06-18,2,1,6,11,0,1,1,2,0.54,0.5152,0.88,0.1642,25,96,121,18
12704,2012-06-18,2,1,6,12,0,1,1,3,0.56,0.5303,0.78,0.1343,29,139,168,18
12705,2012-06-18,2,1,6,13,0,1,1,2,0.58,0.5455,0.73,0.1343,51,174,225,18
12706,2012-06-18,2,1,6,14,0,1,1,2,0.58,0.5455,0.68,0.19399999999999998,59,160,219,18
12707,2012-06-18,2,1,6,15,0,1,1,2,0.6,0.5909,0.69,0.19399999999999998,61,176,237,18
12708,2012-06-18,2,1,6,16,0,1,1,2,0.6,0.5909,0.73,0.19399999999999998,53,279,332,18
12709,2012-06-18,2,1,6,17,0,1,1,2,0.6,0.5909,0.73,0.19399999999999998,54,669,723,18
12710,2012-06-18,2,1,6,18,0,1,1,2,0.62,0.6061,0.69,0.1642,47,595,642,18
12711,2012-06-18,2,1,6,19,0,1,1,2,0.62,0.5909,0.73,0.0896,52,411,463,18
12712,2012-06-18,2,1,6,20,0,1,1,2,0.62,0.5909,0.73,0.1343,45,317,362,18
12713,2012-06-18,2,1,6,21,0,1,1,2,0.62,0.5909,0.73,0.1045,35,238,273,18
12714,2012-06-18,2,1,6,22,0,1,1,2,0.62,0.5909,0.73,0.1642,21,143,164,18
12715,2012-06-18,2,1,6,23,0,1,1,3,0.6,0.5758,0.78,0.19399999999999998,17,57,74,18
12716,2012-06-19,2,1,6,0,0,2,1,2,0.6,0.5758,0.78,0.1642,5,30,35,19
12717,2012-06-19,2,1,6,1,0,2,1,2,0.6,0.5758,0.78,0.1642,1,13,14,19
12718,2012-06-19,2,1,6,2,0,2,1,2,0.6,0.5758,0.78,0.1343,1,14,15,19
12719,2012-06-19,2,1,6,3,0,2,1,2,0.6,0.5758,0.78,0.1045,1,7,8,19
12720,2012-06-19,2,1,6,4,0,2,1,2,0.6,0.5758,0.78,0.1343,1,9,10,19
12721,2012-06-19,2,1,6,5,0,2,1,2,0.6,0.5758,0.78,0.19399999999999998,3,34,37,19
12722,2012-06-19,2,1,6,6,0,2,1,2,0.6,0.5758,0.78,0.1045,9,152,161,19
12723,2012-06-19,2,1,6,7,0,2,1,2,0.6,0.5758,0.78,0.1343,18,462,480,19
12724,2012-06-19,2,1,6,8,0,2,1,2,0.6,0.5758,0.78,0.1642,40,633,673,19
12725,2012-06-19,2,1,6,9,0,2,1,1,0.64,0.6061,0.73,0.0896,40,288,328,19
12726,2012-06-19,2,1,6,10,0,2,1,1,0.64,0.6061,0.73,0.0896,44,136,180,19
12727,2012-06-19,2,1,6,11,0,2,1,1,0.66,0.6212,0.69,0.1343,56,174,230,19
12728,2012-06-19,2,1,6,12,0,2,1,1,0.7,0.6515,0.65,0.0896,70,222,292,19
12729,2012-06-19,2,1,6,13,0,2,1,1,0.74,0.6818,0.58,0.1343,69,203,272,19
12730,2012-06-19,2,1,6,14,0,2,1,1,0.76,0.7121,0.58,0.1045,61,166,227,19
12731,2012-06-19,2,1,6,15,0,2,1,1,0.78,0.7424,0.59,0.1642,72,187,259,19
12732,2012-06-19,2,1,6,16,0,2,1,1,0.8,0.7576,0.55,0.2239,48,286,334,19
12733,2012-06-19,2,1,6,17,0,2,1,1,0.8,0.7576,0.55,0.19399999999999998,86,725,811,19
12734,2012-06-19,2,1,6,18,0,2,1,1,0.8,0.7576,0.55,0.1642,91,704,795,19
12735,2012-06-19,2,1,6,19,0,2,1,1,0.8,0.7727,0.59,0.2239,82,432,514,19
12736,2012-06-19,2,1,6,20,0,2,1,1,0.8,0.7576,0.55,0.2537,59,399,458,19
12737,2012-06-19,2,1,6,21,0,2,1,1,0.76,0.7121,0.62,0.1642,37,239,276,19
12738,2012-06-19,2,1,6,22,0,2,1,1,0.72,0.6970000000000001,0.79,0.0896,51,240,291,19
12739,2012-06-19,2,1,6,23,0,2,1,1,0.72,0.6970000000000001,0.79,0.1343,23,102,125,19
13004,2012-07-01,3,1,7,0,0,0,0,1,0.76,0.7273,0.66,0.0,27,122,149,1
13005,2012-07-01,3,1,7,1,0,0,0,1,0.74,0.6970000000000001,0.7,0.1343,12,81,93,1
13006,2012-07-01,3,1,7,2,0,0,0,1,0.72,0.6970000000000001,0.74,0.0896,21,69,90,1
13007,2012-07-01,3,1,7,3,0,0,0,1,0.72,0.7121,0.84,0.1343,6,27,33,1
13008,2012-07-01,3,1,7,4,0,0,0,1,0.7,0.6667,0.79,0.19399999999999998,0,4,4,1
13009,2012-07-01,3,1,7,5,0,0,0,1,0.68,0.6364,0.79,0.1045,3,7,10,1
13010,2012-07-01,3,1,7,6,0,0,0,1,0.7,0.6667,0.79,0.0896,8,19,27,1
13011,2012-07-01,3,1,7,7,0,0,0,1,0.74,0.6970000000000001,0.7,0.0,13,37,50,1
13012,2012-07-01,3,1,7,8,0,0,0,1,0.78,0.7424,0.62,0.1045,36,106,142,1
13013,2012-07-01,3,1,7,9,0,0,0,1,0.82,0.7879,0.56,0.0,51,168,219,1
13014,2012-07-01,3,1,7,10,0,0,0,1,0.86,0.7879,0.44,0.2985,98,268,366,1
13015,2012-07-01,3,1,7,11,0,0,0,1,0.88,0.8029999999999999,0.39,0.2239,121,256,377,1
13016,2012-07-01,3,1,7,12,0,0,0,1,0.9,0.8182,0.37,0.2239,114,319,433,1
13017,2012-07-01,3,1,7,13,0,0,0,1,0.92,0.8333,0.33,0.2537,111,309,420,1
13018,2012-07-01,3,1,7,14,0,0,0,1,0.92,0.8333,0.33,0.2537,98,346,444,1
13019,2012-07-01,3,1,7,15,0,0,0,1,0.9,0.8182,0.37,0.2836,101,244,345,1
13020,2012-07-01,3,1,7,16,0,0,0,1,0.92,0.8333,0.33,0.2985,85,228,313,1
13021,2012-07-01,3,1,7,17,0,0,0,1,0.92,0.8029999999999999,0.26,0.2985,90,323,413,1
13022,2012-07-01,3,1,7,18,0,0,0,1,0.88,0.7727,0.32,0.3582,95,275,370,1
13023,2012-07-01,3,1,7,19,0,0,0,1,0.84,0.7424,0.39,0.1343,103,279,382,1
13024,2012-07-01,3,1,7,20,0,0,0,1,0.84,0.7424,0.39,0.1343,88,244,332,1
13025,2012-07-01,3,1,7,21,0,0,0,1,0.84,0.7424,0.39,0.1343,77,181,258,1
13026,2012-07-01,3,1,7,22,0,0,0,1,0.82,0.7424,0.43,0.1343,41,110,151,1
13027,2012-07-01,3,1,7,23,0,0,0,3,0.78,0.7121,0.52,0.1642,22,88,110,1
13028,2012-07-02,3,1,7,0,0,1,1,2,0.76,0.7121,0.58,0.2239,12,31,43,2
13029,2012-07-02,3,1,7,1,0,1,1,2,0.76,0.7121,0.58,0.19399999999999998,3,14,17,2
13030,2012-07-02,3,1,7,2,0,1,1,2,0.74,0.6667,0.51,0.2537,1,14,15,2
13031,2012-07-02,3,1,7,3,0,1,1,2,0.72,0.6667,0.54,0.4179,0,5,5,2
13032,2012-07-02,3,1,7,4,0,1,1,2,0.72,0.6667,0.54,0.2985,2,10,12,2
13033,2012-07-02,3,1,7,5,0,1,1,2,0.72,0.6667,0.51,0.0,3,37,40,2
13034,2012-07-02,3,1,7,6,0,1,1,1,0.7,0.6515,0.58,0.1045,4,132,136,2
13035,2012-07-02,3,1,7,7,0,1,1,1,0.74,0.6667,0.51,0.1045,8,390,398,2
13036,2012-07-02,3,1,7,8,0,1,1,1,0.76,0.6970000000000001,0.52,0.19399999999999998,20,548,568,2
13037,2012-07-02,3,1,7,9,0,1,1,1,0.78,0.6970000000000001,0.46,0.2537,56,239,295,2
13038,2012-07-02,3,1,7,10,0,1,1,1,0.8,0.7273,0.43,0.2537,70,104,174,2
13039,2012-07-02,3,1,7,11,0,1,1,1,0.84,0.7273,0.28,0.2985,67,134,201,2
13040,2012-07-02,3,1,7,12,0,1,1,1,0.84,0.7273,0.32,0.19399999999999998,74,183,257,2
13041,2012-07-02,3,1,7,13,0,1,1,1,0.86,0.7576,0.34,0.2239,74,162,236,2
13042,2012-07-02,3,1,7,14,0,1,1,1,0.86,0.7576,0.34,0.2239,79,151,230,2
13043,2012-07-02,3,1,7,15,0,1,1,1,0.84,0.7424,0.36,0.19399999999999998,59,175,234,2
13044,2012-07-02,3,1,7,16,0,1,1,1,0.84,0.7424,0.36,0.2836,61,304,365,2
13045,2012-07-02,3,1,7,17,0,1,1,1,0.84,0.7273,0.32,0.1343,82,665,747,2
13046,2012-07-02,3,1,7,18,0,1,1,1,0.84,0.7273,0.32,0.1642,72,658,730,2
13047,2012-07-02,3,1,7,19,0,1,1,1,0.78,0.6970000000000001,0.43,0.1343,71,510,581,2
13048,2012-07-02,3,1,7,20,0,1,1,1,0.78,0.6970000000000001,0.43,0.1343,38,357,395,2
13049,2012-07-02,3,1,7,21,0,1,1,1,0.76,0.6818,0.45,0.1343,17,241,258,2
13050,2012-07-02,3,1,7,22,0,1,1,1,0.74,0.6667,0.51,0.1642,19,169,188,2
13051,2012-07-02,3,1,7,23,0,1,1,1,0.74,0.6667,0.51,0.1045,12,90,102,2
13052,2012-07-03,3,1,7,0,0,2,1,1,0.72,0.6667,0.54,0.0,9,44,53,3
13053,2012-07-03,3,1,7,1,0,2,1,1,0.72,0.6667,0.58,0.0,5,9,14,3
13054,2012-07-03,3,1,7,2,0,2,1,1,0.72,0.6667,0.58,0.0,2,8,10,3
13055,2012-07-03,3,1,7,3,0,2,1,1,0.7,0.6515,0.65,0.1343,0,2,2,3
13056,2012-07-03,3,1,7,4,0,2,1,1,0.68,0.6364,0.65,0.1045,0,6,6,3
13057,2012-07-03,3,1,7,5,0,2,1,1,0.7,0.6515,0.61,0.0,2,33,35,3
13058,2012-07-03,3,1,7,6,0,2,1,1,0.7,0.6515,0.65,0.1343,5,149,154,3
13059,2012-07-03,3,1,7,7,0,2,1,1,0.74,0.6818,0.58,0.0,21,462,483,3
13060,2012-07-03,3,1,7,8,0,2,1,1,0.74,0.6818,0.62,0.0896,42,604,646,3
13061,2012-07-03,3,1,7,9,0,2,1,1,0.8,0.7424,0.49,0.1642,46,226,272,3
13062,2012-07-03,3,1,7,10,0,2,1,1,0.82,0.7424,0.43,0.2239,56,153,209,3
13063,2012-07-03,3,1,7,11,0,2,1,1,0.86,0.7576,0.34,0.19399999999999998,66,151,217,3
13064,2012-07-03,3,1,7,12,0,2,1,1,0.88,0.7576,0.28,0.19399999999999998,74,198,272,3
13065,2012-07-03,3,1,7,13,0,2,1,1,0.9,0.7727,0.25,0.1343,80,203,283,3
13066,2012-07-03,3,1,7,14,0,2,1,1,0.9,0.7727,0.25,0.19399999999999998,69,241,310,3
13067,2012-07-03,3,1,7,15,0,2,1,2,0.9,0.7727,0.24,0.0,71,330,401,3
13068,2012-07-03,3,1,7,16,0,2,1,2,0.9,0.7727,0.24,0.19399999999999998,90,437,527,3
13069,2012-07-03,3,1,7,17,0,2,1,2,0.86,0.7424,0.3,0.1642,102,620,722,3
13070,2012-07-03,3,1,7,18,0,2,1,2,0.86,0.7424,0.3,0.0,85,542,627,3
13071,2012-07-03,3,1,7,19,0,2,1,2,0.84,0.7424,0.36,0.1343,66,431,497,3
13072,2012-07-03,3,1,7,20,0,2,1,3,0.76,0.6970000000000001,0.55,0.4925,80,296,376,3
13073,2012-07-03,3,1,7,21,0,2,1,2,0.7,0.6515,0.7,0.2836,36,160,196,3
13074,2012-07-03,3,1,7,22,0,2,1,1,0.68,0.6364,0.79,0.19399999999999998,26,151,177,3
13075,2012-07-03,3,1,7,23,0,2,1,1,0.66,0.6061,0.83,0.0,19,152,171,3
13076,2012-07-04,3,1,7,0,1,3,0,1,0.68,0.6364,0.79,0.0896,19,140,159,4
13077,2012-07-04,3,1,7,1,1,3,0,1,0.68,0.6364,0.74,0.0,27,96,123,4
13078,2012-07-04,3,1,7,2,1,3,0,1,0.66,0.6061,0.83,0.1343,27,66,93,4
13079,2012-07-04,3,1,7,3,1,3,0,1,0.68,0.6364,0.74,0.19399999999999998,9,23,32,4
13080,2012-07-04,3,1,7,4,1,3,0,1,0.68,0.6364,0.69,0.2537,5,11,16,4
13081,2012-07-04,3,1,7,5,1,3,0,1,0.66,0.6212,0.69,0.0,5,14,19,4
13082,2012-07-04,3,1,7,6,1,3,0,1,0.66,0.6212,0.69,0.0,9,23,32,4
13083,2012-07-04,3,1,7,7,1,3,0,1,0.68,0.6364,0.65,0.0,10,62,72,4
13084,2012-07-04,3,1,7,8,1,3,0,1,0.7,0.6515,0.61,0.1045,43,110,153,4
13085,2012-07-04,3,1,7,9,1,3,0,1,0.76,0.6970000000000001,0.52,0.0,90,203,293,4
13086,2012-07-04,3,1,7,10,1,3,0,1,0.8,0.7273,0.46,0.0,143,304,447,4
13087,2012-07-04,3,1,7,11,1,3,0,1,0.82,0.7576,0.46,0.1343,164,321,485,4
13088,2012-07-04,3,1,7,12,1,3,0,1,0.86,0.7879,0.41,0.2239,164,330,494,4
13089,2012-07-04,3,1,7,13,1,3,0,1,0.9,0.8182,0.35,0.0,177,322,499,4
13090,2012-07-04,3,1,7,14,1,3,0,1,0.9,0.8182,0.37,0.1642,190,357,547,4
13091,2012-07-04,3,1,7,15,1,3,0,1,0.92,0.8485,0.35,0.2985,155,299,454,4
13092,2012-07-04,3,1,7,16,1,3,0,1,0.92,0.8485,0.35,0.2537,163,226,389,4
13093,2012-07-04,3,1,7,17,1,3,0,1,0.92,0.8485,0.35,0.2985,161,253,414,4
13094,2012-07-04,3,1,7,18,1,3,0,1,0.9,0.8485,0.42,0.19399999999999998,159,271,430,4
13095,2012-07-04,3,1,7,19,1,3,0,1,0.86,0.8029999999999999,0.47,0.2239,177,255,432,4
13096,2012-07-04,3,1,7,20,1,3,0,1,0.86,0.8029999999999999,0.47,0.2239,237,314,551,4
13097,2012-07-04,3,1,7,21,1,3,0,1,0.84,0.8029999999999999,0.53,0.1343,222,362,584,4
13098,2012-07-04,3,1,7,22,1,3,0,1,0.82,0.7879,0.56,0.2239,175,327,502,4
13099,2012-07-04,3,1,7,23,1,3,0,2,0.78,0.6970000000000001,0.43,0.0896,31,152,183,4
13100,2012-07-05,3,1,7,0,0,4,1,1,0.74,0.6667,0.51,0.1045,17,71,88,5
13101,2012-07-05,3,1,7,1,0,4,1,1,0.74,0.6667,0.51,0.2836,6,24,30,5
13102,2012-07-05,3,1,7,2,0,4,1,1,0.74,0.6667,0.51,0.0,4,14,18,5
13103,2012-07-05,3,1,7,3,0,4,1,1,0.72,0.6667,0.54,0.19399999999999998,2,5,7,5
13104,2012-07-05,3,1,7,4,0,4,1,1,0.72,0.6667,0.58,0.0,0,7,7,5
